qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
0749-7,FBXl4t_t0aM,Multiple-choice Question with a Single Correct Answer,Element Attributes,"In the first physics experiment, what substances can pass through the sieve?
A. Smaller particles like liquid
B. None of the above
C. Only the white powder
D. Rice and a yellow coarse grain",59.95,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/FBXl4t_t0aM
0755-7,HsXS1Qt11cU,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What is the material of the sponge in the video?
A. Synthetic materials
B. Edible material like cake
C. Plastic
D. Metal",17.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/HsXS1Qt11cU
0757-7,as--BPL2gRQ,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which foot of the boy in red is in the pit?
A. Left foot
B. Right foot
C. Both feet
D. Neither foot",5.97,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/as--BPL2gRQ
0762-7,Jo7sfpeWqwE,Multiple-choice Question with a Single Correct Answer,Element Attributes,"What is the second boat made of?
A. Wood
B. Mattress
C. Paper
D. Plastic",19.69,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Jo7sfpeWqwE
0763-7,XNYK4k7hq3Y,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"Which canned Coke is real?
A. The one taken away.
B. Neither is real.
C. Both are real.
D. The one still in the picture.",58.84,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/XNYK4k7hq3Y
0766-7,eoeIl02oH90,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which shoulder did the archer use to release the bow?
A. Both shoulders
B. Neither shoulder
C. Left shoulder
D. Right shoulder",19.04,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/eoeIl02oH90
0777-7,LLo9u8GYUU0,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many trick shots are shown in the images?
A. 10
B. 12
C. 14
D. 8",59.28,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/LLo9u8GYUU0
0779-7,jt3v-FRTbrY,Multiple-choice Question with a Single Correct Answer,Objective Causality,"How is the Penrose Triangle illusion achieved in the video?
A. By constructing a 3D convex object that appears as floating cubes.
B. By painting a triangle on a flat surface.
C. By aligning blocks to form a continuous triangle.
D. By using mirrors to reflect the shape.",19.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/jt3v-FRTbrY
0790-7,HPoyer1Ix-o,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"How should the transparent sheet be adjusted to see the blue tube?
A. Rotate by 180 degrees.
B. Rotate by 45 degrees.
C. Do not rotate.
D. Rotate by 90 degrees.",35.78,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/HPoyer1Ix-o
0794-7,pxtbNUqh3Sc,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"Who is the 'friend' mentioned in the caption?
A. The white cat leaving quickly at the beginning of the video.
B. The white cat leading another along a narrow ledge.
C. The cat with a black spot on its ear.
D. The balck dog.",17.14,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/pxtbNUqh3Sc
0803-7,L4pEorJZ1a0,Multiple-choice Question with a Single Correct Answer,Element Attributes,"What is burning in the video?
A. A bunch of candles
B. A small blue sponge-like object
C. A blue cylindrical object
D. A blue flame was burning on a blue wick",29.53,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/L4pEorJZ1a0
0806-7,1dEijri97Qc,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many cables were bundled together in the video?
A. Four
B. Six
C. Three
D. Five",19.9,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/1dEijri97Qc
0810-7,A-PdkbPZs6I,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many times did the sausage pop up from the holes?
A. Three times
B. Six times
C. Four times
D. Five times",17.74,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/A-PdkbPZs6I
0812-7,5NgU4w_qPBg,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many times did the person try to place the toy into the drawer?
A. 2
B. 3
C. 5
D. 10",14.76,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/5NgU4w_qPBg
0816-7,nqyt42Hj00Y,Multiple-choice Question with a Single Correct Answer,Event Localization,"What did the person do in the second experiment?
A. Added more water
B. Sealed the bottle
C. Spun the bottle to create a vortex
D. Inserted a straw",20.86,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/nqyt42Hj00Y
0818-7,1_OTyluZCcg,Multiple-choice Question with a Single Correct Answer,Element Attributes,"What is the little girl holding in her hand?
A. A book
B. A toy car
C. A small bottle
D. A piece of cash",19.48,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/1_OTyluZCcg
0827-7,yFHKF8TjT5o,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many real pandas are in the video?
A. Two
B. None
C. One
D. Three",9.73,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/yFHKF8TjT5o
0833-7,E2ILLN8TiPA,Multiple-choice Question with a Single Correct Answer,Event Localization,"What does the fourth segment of the photo series show?
A. A person holding a glass jar with a drink.
B. A person painting on a canvas.
C. A sunset over the ocean.
D. A man lying on the sand with his soul flying above him.",48,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/E2ILLN8TiPA
0835-7,_tVCT7lNvM4,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is visible in the woman's mouth?
A. A dental appliance
B. A mouth guard
C. A silver tooth
D. A blue tongue stud",60,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/_tVCT7lNvM4
0841-7,wfszvTxxLkk,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which eye did the woman wipe first with the parrot?
A. Left
B. Right",10.75,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/wfszvTxxLkk
0848-7,wzf8uN_7hNc,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"Which one is the real cat in the video?
A. The one that becomes bigger at the end of the video.
B. The one that appears darker.
C. The one at the bottom with a glossy shine.
D. The one on top casting a shadow.",7.83,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/wzf8uN_7hNc
0854-7,Rjq4L_aIBh0,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why does the operator of the drop tower ride engage in conversation with the visitors?
A. To provide safety instructions.
B. To make them pay more
C. To make them feel more at ease.
D. To make them more nervous and scared.",36.4,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Rjq4L_aIBh0
0857-7,POwncb1HzPQ,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"What scenario is the woman in the video imitating?
A. Being shot
B. Sleeping
C. Dancing
D. Fainting",10.22,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/POwncb1HzPQ
0858-7,3xCt7E3t3Pc,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"Which armrest did the man in the white short-sleeved shirt initially sit on?
A. Left armrest
B. Both armrests
C. Right armrest
D. No armrest",53.82,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/3xCt7E3t3Pc
0865-7,NnjqjqMFdA0,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many worms are visible at the end of the video?
A. Three
B. Two
C. None
D. One",6.76,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/NnjqjqMFdA0
0868-7,XCkJcIeGhS0,Multiple-choice Question with a Single Correct Answer,Element Localization,"What color is the tool that the person swings at the beginning of the video?
A. Green
B. Red
C. Silver-brownish
D. Blue",57.75,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/XCkJcIeGhS0
0870-7,Po_UemYmEyg,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the man give his belongings to the photographer?
A. In exchange for food and drinks.
B. Because he was asked and wanted to help out of kindness.
C. To receive money.
D. To get shelter.",59.24,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Po_UemYmEyg
0871-7,eFW0FRHH1u8,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What is in the middle of the road?
A. A person holding two bags
B. A real child playing
C. A traffic cone
D. A chalk drawing of a young boy",13.91,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/eFW0FRHH1u8
0872-7,6O-PTTfiq48,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"After the man puts down two water bottle packs, which direction did he move the upper pack relative to the camera's perspective?
A. Backward
B. Right
C. Forward
D. Left",59.97,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/6O-PTTfiq48
0875-7,f3fywt6uJBM,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many cell phones are on the piano in the video?
A. None
B. Two
C. Three
D. One",60.08,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/f3fywt6uJBM
0879-7,WVtaMmL93Vs,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What are the hair colors of the figures on the same plane physically?
A. Brunette and blonde
B. Black and white
C. White and black
D. Blonde and white",15.05,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/WVtaMmL93Vs
0880-7,0cKKHnAmncI,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What happens to the structure's direction when it is lifted?
A. It points in the opposite direction.
B. It points upwards.
C. It loses its directional illusion.
D. It spins around.",42.98,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/0cKKHnAmncI
0886-7,5QLh5ias93M,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the watch worn by the man in black?
A. On his ankle
B. Not wearing a watch
C. Left wrist
D. Right wrist",19.29,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/5QLh5ias93M
0895-7,7hg7oglAyKc,Multiple-choice Question with a Single Correct Answer,Event Localization,"What scene is shown after the smaller basketball is thrown?
A. A person shooting into a mini hoop.
B. A person shooting into a chainsaw-rim hoop.
C. A person missing a shot.
D. A person shooting into a regular hoop.",34.99,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7hg7oglAyKc
0898-7,fD02ePuiOtU,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"In which direction did the man move the first pillow after it was on the water?
A. Right
B. Left
C. Back
D. Front, nearer to the camera",9.49,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/fD02ePuiOtU
0901-7,pPiXRxb2Vfo,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many rubber bands are held in the hand at the start of the video?
A. Three
B. Four
C. One
D. Two",18.24,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/pPiXRxb2Vfo
0905-7,cUxIb3Pt-hQ,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"At the beginning of the video, what type of slope is the ball on?
A. Curved
B. Uphill
C. Downhill
D. Flat",31.81,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/cUxIb3Pt-hQ
0907-7,DP4eZl-4QOY,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where does the dog land at the end of the video?
A. On a bench
B. On the grass
C. On the man's body
D. On a tree",16.96,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/DP4eZl-4QOY
0910-7,7_jo2loOZ9Q,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why does the man keep picking up the child in the video?
A. To teach the child how to walk.
B. To help the child cross the street safely.
C. To play a game with the child.
D. To conduct a social experiment.",47.85,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7_jo2loOZ9Q
0914-7,3TSZfcowUus,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"Why is the beer bottle placed under the faucet in the video?
A. To demonstrate how hot water can shrink plastic packaging.
B. To clean the bottle.
C. To quickly cool the beer.
D. To fill the bottle with water.",16.75,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/3TSZfcowUus
0918-7,KOhSr62NQAY,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which hand does the man use to put the soap in the box?
A. Left hand
B. Both hands
C. Neither hand
D. Right hand",20.42,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/KOhSr62NQAY
0919-7,mtLq3F4lIfY,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"How does the man create the rainbow?
A. By painting on a wall
B. By using colored glass
C. By coloring clear tape with markers
D. By using a prism",40.83,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/mtLq3F4lIfY
0924-7,ubFbhebEchE,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the red object the woman in the white top is holding at the end of the video?
A. A red bottle
B. A red book
C. A red bag
D. A red cup",24.57,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/ubFbhebEchE
0926-7,XaP6KFsFnp4,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which hand is pulling the thread through the needle?
A. Neither hand
B. Left hand
C. Both hands
D. Right hand",13.89,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/XaP6KFsFnp4
0927-7,2DEz3_PwR80,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"With which arm does the man in black hold the child?
A. Left arm
B. Both arms
C. Right arm
D. Neither arm",18.55,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/2DEz3_PwR80
0929-7,9y91My_upXU,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"What did the little girl in the green dress and the little girl in the blue dress do when the statue pretended to fall?
A. They tried to support it, thinking they had broken it.
B. They laughed and walked away.
C. They ignored it and continued playing.
D. They asked an adult for help.",38.02,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/9y91My_upXU
0933-7,bLr422lyAyY,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the man in the costume light the fire?
A. To catch the woman's attention for a prank.
B. To surprise the person unexpectedly.
C. To start a campfire.
D. To signal the end of an event.",8.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/bLr422lyAyY
0939-7,vz9D4nqhTyk,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many people are actually playing roles in the video?
A. Two
B. One
C. Four
D. Three",37.68,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/vz9D4nqhTyk
0942-7,ly70cIZgrRA,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"What is the purpose of the man catching and breaking the egg with the spatula?
A. To show how fragile eggs are
B. To make scrambled eggs
C. To demonstrate a cooking technique
D. To clean the spatula",30.93,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/ly70cIZgrRA
0946-7,JmEOYcf8wiE,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which foot did the man touch after the chicken stopped moving?
A. Both feet
B. Neither foot
C. Left foot
D. Right foot",44.2,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/JmEOYcf8wiE
0949-7,GpJpQzdYtL0,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"Where does the boss appear in the video?
A. Only in the middle
B. At the beginning and end
C. Throughout the video
D. Only at the end",59.9,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/GpJpQzdYtL0
0950-7,Pagl1zg0j4A,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What is the state of the ball when the man strikes the tuning fork for the second time?
A. Moving upwards
B. Spinning
C. Moving downwards
D. Stationary",52.55,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Pagl1zg0j4A
0952-7,RLEEXr_WsRQ,Multiple-choice Question with a Single Correct Answer,Element Localization,"What color is the dress of the third person in the picture?
A. Green
B. Blue
C. Orange-Black
D. Pink",18.88,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/RLEEXr_WsRQ
0956-7,Evie7TV-E8s,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What is the rotation direction of the red stick?
A. Counterclockwise
B. Upward
C. Clockwise
D. Downward",39.72,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Evie7TV-E8s
0957-7,DtZdE1P45yQ,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"How did the substance in the beaker end up on the rod?
A. It was poured onto the rod.
B. It was left to dry on the rod.
C. It adhered to the rod when inserted.
D. It was pulled out and wrapped around the rod.",83.22,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/DtZdE1P45yQ
0973-7,BkFjtOqLNmk,Multiple-choice Question with a Single Correct Answer,Event Localization,"When did the man in the gray hoodie on the left get injured?
A. While setting up the balloons
B. During the last balloon popping game
C. During the second balloon popping game
D. At the start of the video",53.44,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/BkFjtOqLNmk
0974-7,_a6lFCUYTA4,Multiple-choice Question with a Single Correct Answer,Event Localization,"When did the person in the video put the straw into the bottle?
A. At the end of the video.
B. There is no straw.
C. Right before doing the trick.
D. At the beginning of the video.",17.45,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/_a6lFCUYTA4
0976-7,fPW-zkcTRgM,Multiple-choice Question with a Single Correct Answer,Event Localization,"Who answers the question first in the first scene of the video?
A. Neither answers
B. Both answer at the same time
C. The person on the right
D. The person on the left",40.96,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/fPW-zkcTRgM
0983-7,9btQkaci6kA,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"Why does a second person appear in the video?
A. They are a security guard.
B. They are a painted silhouette.
C. They are a passerby.
D. They are a friend of the artist.",27.7,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/9btQkaci6kA
0985-7,xhCvWSZOo8A,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"Where does the money in the cup at the end of the video come from?
A. The man's right ear
B. The person's hand
C. The table
D. The cup at the beginning",14.44,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/xhCvWSZOo8A
0995-7,sVsv_cKxmXY,Multiple-choice Question with a Single Correct Answer,Event Localization,"What is the answer to the eighth question in the video?
A. Over the top
B. Not good enough
C. Up to no good
D. Long over due",62.29,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/sVsv_cKxmXY
0996-7,q8cjGfTq5XI,Multiple-choice Question with a Single Correct Answer,Event Localization,"What is the third timekeeping tool shown in the video?
A. Hourglass
B. Clock with pendulum
C. Water clock
D. Sundial",59.74,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/q8cjGfTq5XI
0999-7,TE7YjiQZpZo,Multiple-choice Question with a Single Correct Answer,Event Localization,"How does the man playing Curly interact with the branches on the ground?
A. He trips over them and falls, matching Curly's comedic style.
B. He trips, falls, and then gets back up to continue moving.
C. He steps over them carefully.
D. He avoids them entirely.",60.01,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/TE7YjiQZpZo
1002-7,W7aL-aUocLA,Multiple-choice Question with a Single Correct Answer,Event Localization,"How did the man catch the fourth stick in the first scene?
A. By kicking it with his foot and then catching it with his hand
B. By letting it fall to the ground
C. With his left hand
D. With his right hand",25.43,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/W7aL-aUocLA
1009-7,m_H3uWi3_2o,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What is the man's reaction in the first two scenes after the visitor waves at him?
A. He seems disappointed and walks away.
B. He ignores the visitor completely.
C. He starts discussing the art pieces animatedly.
D. He is enthusiastic and eager to engage.",12.65,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/m_H3uWi3_2o
1011-7,QV6iOzP_OXY,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"Why did the woman use the hose on the man?
A. She was angry at him.
B. He played a prank on her.
C. He was dirty.
D. She thought he accidentally ate soap.",31.95,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/QV6iOzP_OXY
1018-7,1jh1WQq_fHs,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What was the rapper's reaction after the traffic controller took his microphone?
A. He hesitated before continuing performing.
B. He is still performing.
C. He left the stage.
D. He argued with the traffic controller.",19.39,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/1jh1WQq_fHs
1020-7,C4l7rfjX49I,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What is the baby's reaction when they see their dad?
A. Crying
B. Excitement and joy
C. Expressionless and looking away
D. Laughing",13.12,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/C4l7rfjX49I
1023-7,m_H3uWi3_2o,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What was the man's reaction after the first woman talked to him?
A. He was frustrated or disappointed.
B. He was indifferent.
C. He was excited and happy.
D. He was confused.",12.65,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/m_H3uWi3_2o
1031-7,RbdWggNEZGw,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What emotion is the man in the white shirt eating a banana experiencing?
A. Boredom
B. Relaxation
C. Surprise
D. Calm",39.72,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/RbdWggNEZGw
1037-7,y-Ey4mW-BKs,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why does the man make an OK gesture at the end of the video?
A. To indicate the drink is satisfactory.
B. To express approval of the drink.
C. To imitate the blonde woman.
D. To show he enjoyed the drink.",57.69,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/y-Ey4mW-BKs
1044-7,gpeIf-lCeIQ,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"What is the psychological state of the person under the quilt?
A. Deeply engrossed in a video game.
B. Surprised and confused.
C. Focused on the game.
D. Calm and relaxed.",21.23,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/gpeIf-lCeIQ
1045-7,uXvcjTHtZIs,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the person on the left hug the one in the tie-dye hoodie?
A. To prevent their mother from finding out about the fainting.
B. As a spontaneous expression of joy.
C. They were celebrating a magic trick.
D. Because they were impressed by a trick.",20.67,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/uXvcjTHtZIs
